,lalco,ldep,llife,lcrim,ralco,rdep,rlife,rcrim,secElasped,chosen,order,alcodiff,depdiff,lifediff,crimdiff,LocationLatitude,LocationLongitude,econStatus,hour_of_day,age_18-24 years old,age_25-34 years old,age_35-44 years old,age_45-54 years old,age_55-64 years old,age_65+ years old,gender_Female,gender_Male,gender_Non-binary / third gender,employment_Retired,employment_Student,employment_Unemployed and looking for work,employment_Working full-time,employment_Working part-time,maritalStatus_Living with a partner,maritalStatus_Married,maritalStatus_Never been married,maritalStatus_Widowed,ethnicity_Black/African American,ethnicity_Hispanic/Latino,ethnicity_White/Caucasian,"ethnicity_White/Caucasian,Black/African American",timezone_America/Chicago,timezone_America/Detroit,timezone_America/Los_Angeles,timezone_America/New_York,timezone_Europe/London
6977,2,2,1,2,2,2,1,0,2,1,35,0,0,0,2,52.43910217285156,-1.50390625,30,16,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
6978,0,2,1,1,4,1,1,0,2,1,36,-4,1,0,1,52.43910217285156,-1.50390625,30,16,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
6979,4,1,2,0,4,2,2,0,7,1,37,0,-1,0,0,52.43910217285156,-1.50390625,30,17,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
6980,0,2,3,2,0,0,3,2,5,0,38,0,2,0,0,52.43910217285156,-1.50390625,30,17,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
6981,4,2,1,1,0,2,2,1,6,1,39,4,0,-1,0,52.43910217285156,-1.50390625,30,17,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
6982,4,1,3,0,2,1,3,1,3,0,40,2,0,0,-1,52.43910217285156,-1.50390625,30,17,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
6919,4,2,2,1,4,0,3,0,30,0,37,0,2,-1,1,54.32470703125,-2.744293212890625,30,15,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
6983,2,1,2,2,4,2,1,2,8,0,41,-2,-1,1,0,52.43910217285156,-1.50390625,30,17,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
6985,4,0,2,0,4,2,3,0,6,1,43,0,-2,-1,0,52.43910217285156,-1.50390625,30,17,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
6986,2,0,3,1,4,0,3,1,5,0,44,-2,0,0,0,52.43910217285156,-1.50390625,30,17,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
6988,2,0,1,1,0,0,1,0,2,1,46,2,0,0,1,52.43910217285156,-1.50390625,30,17,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
6989,4,2,3,1,2,1,2,0,2,1,47,2,1,1,1,52.43910217285156,-1.50390625,30,17,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
6990,0,2,2,2,2,1,3,0,3,1,48,-2,1,-1,2,52.43910217285156,-1.50390625,30,17,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
6991,0,2,1,0,0,2,1,2,3,0,49,0,0,0,-2,52.43910217285156,-1.50390625,30,17,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
6993,0,1,3,2,2,0,1,0,2,1,51,-2,1,2,2,52.43910217285156,-1.50390625,30,17,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
6995,2,1,3,0,0,0,3,1,2,0,53,2,1,0,-1,52.43910217285156,-1.50390625,30,17,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
6996,0,2,3,0,0,0,2,0,4,0,54,0,2,1,0,52.43910217285156,-1.50390625,30,17,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
6984,4,1,2,2,2,0,3,2,5,1,42,2,1,-1,0,52.43910217285156,-1.50390625,30,17,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
6807,4,0,3,2,4,1,3,2,6,1,45,0,-1,0,0,47.663101196289055,-122.30290222167967,15,21,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
6918,4,0,2,2,0,2,3,2,6,1,36,4,-2,-1,0,54.32470703125,-2.744293212890625,30,15,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
6915,4,2,3,2,4,1,1,1,15,0,33,0,1,2,1,54.32470703125,-2.744293212890625,30,15,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
6837,4,0,3,0,4,1,3,1,2,1,15,0,-1,0,-1,32.86869812011719,-96.86260223388672,37,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
6838,2,1,3,1,2,2,3,0,5,1,16,0,-1,0,1,32.86869812011719,-96.86260223388672,37,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
6839,0,1,2,2,4,1,2,2,1,1,17,-4,0,0,0,32.86869812011719,-96.86260223388672,37,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
6840,2,2,3,1,0,0,1,2,1,1,18,2,2,2,-1,32.86869812011719,-96.86260223388672,37,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
6841,4,2,2,1,2,0,2,0,2,1,19,2,2,0,1,32.86869812011719,-96.86260223388672,37,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
6843,4,0,1,1,0,1,3,1,1,1,21,4,-1,-2,0,32.86869812011719,-96.86260223388672,37,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
6844,0,1,1,0,4,1,2,1,2,1,22,-4,0,-1,-1,32.86869812011719,-96.86260223388672,37,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
6845,0,2,1,0,0,1,2,1,2,1,23,0,1,-1,-1,32.86869812011719,-96.86260223388672,37,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
6846,2,0,3,0,4,0,3,2,2,1,24,-2,0,0,-2,32.86869812011719,-96.86260223388672,37,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
6847,0,2,1,0,0,2,2,2,2,1,25,0,0,-1,-2,32.86869812011719,-96.86260223388672,37,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
6849,2,1,2,2,4,1,3,0,2,1,27,-2,0,-1,2,32.86869812011719,-96.86260223388672,37,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
6850,4,2,3,0,2,0,2,0,2,1,28,2,2,1,0,32.86869812011719,-96.86260223388672,37,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
6852,4,0,2,2,2,2,2,2,49,1,30,2,-2,0,0,32.86869812011719,-96.86260223388672,37,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
6853,2,2,3,1,2,1,1,1,2,1,31,0,1,2,0,32.86869812011719,-96.86260223388672,37,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
6854,2,2,1,0,0,0,3,1,2,1,32,2,2,-2,-1,32.86869812011719,-96.86260223388672,37,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
6856,2,0,2,2,4,0,3,0,2,1,34,-2,0,-1,2,32.86869812011719,-96.86260223388672,37,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
6857,4,0,3,2,2,1,1,2,2,1,35,2,-1,2,0,32.86869812011719,-96.86260223388672,37,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
6858,4,1,1,1,0,2,1,0,2,1,36,4,-1,0,1,32.86869812011719,-96.86260223388672,37,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
6860,4,0,2,1,0,1,1,1,2,1,38,4,-1,1,0,32.86869812011719,-96.86260223388672,37,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
6836,4,0,1,1,0,1,1,0,2,1,14,4,-1,0,1,32.86869812011719,-96.86260223388672,37,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
6861,2,0,1,1,2,1,2,1,2,1,39,0,-1,-1,0,32.86869812011719,-96.86260223388672,37,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
6835,2,1,3,1,4,1,1,1,1,1,13,-2,0,2,0,32.86869812011719,-96.86260223388672,37,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
6832,2,0,2,0,0,0,3,2,2,1,10,2,0,-1,-2,32.86869812011719,-96.86260223388672,37,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
6810,0,2,1,2,2,0,2,2,4,0,48,-2,2,-1,0,47.663101196289055,-122.30290222167967,15,21,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
6812,2,1,1,2,0,1,2,0,5,1,50,2,0,-1,2,47.663101196289055,-122.30290222167967,15,21,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
6813,4,2,3,2,2,1,1,2,3,0,51,2,1,2,0,47.663101196289055,-122.30290222167967,15,21,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
6814,0,1,3,1,4,2,2,0,5,1,52,-4,-1,1,1,47.663101196289055,-122.30290222167967,15,21,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
6815,4,1,3,2,0,0,1,2,5,0,53,4,1,2,0,47.663101196289055,-122.30290222167967,15,21,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
6816,2,1,1,0,4,2,2,2,4,1,54,-2,-1,-1,-2,47.663101196289055,-122.30290222167967,15,21,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
6818,4,0,3,0,2,2,2,1,4,1,56,2,-2,1,-1,47.663101196289055,-122.30290222167967,15,21,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
6819,4,0,3,2,4,1,2,1,4,1,57,0,-1,1,1,47.663101196289055,-122.30290222167967,15,21,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
6820,0,0,1,0,2,1,2,1,4,1,58,-2,-1,-1,-1,47.663101196289055,-122.30290222167967,15,21,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
6821,0,2,1,0,4,1,2,2,3,0,59,-4,1,-1,-2,47.663101196289055,-122.30290222167967,15,21,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
6822,0,0,3,0,2,1,2,1,10,0,0,-2,-1,1,-1,32.86869812011719,-96.86260223388672,37,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
6823,2,1,1,1,0,1,2,1,2,1,1,2,0,-1,0,32.86869812011719,-96.86260223388672,37,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
6825,2,1,3,1,4,1,2,2,2,1,3,-2,0,1,-1,32.86869812011719,-96.86260223388672,37,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
6826,0,0,1,2,0,2,2,0,2,1,4,0,-2,-1,2,32.86869812011719,-96.86260223388672,37,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
6827,4,1,1,1,2,1,3,2,2,1,5,2,0,-2,-1,32.86869812011719,-96.86260223388672,37,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
6828,0,1,3,1,4,1,2,2,5,1,6,-4,0,1,-1,32.86869812011719,-96.86260223388672,37,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
6829,4,1,3,2,0,0,3,0,2,1,7,4,1,0,2,32.86869812011719,-96.86260223388672,37,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
6830,0,0,2,0,2,1,3,0,2,1,8,-2,-1,-1,0,32.86869812011719,-96.86260223388672,37,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
6831,4,2,3,0,4,2,2,0,1,1,9,0,0,1,0,32.86869812011719,-96.86260223388672,37,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
6833,4,1,2,2,2,1,1,1,3,1,11,2,0,1,1,32.86869812011719,-96.86260223388672,37,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
6862,0,0,2,1,2,0,3,1,3,1,40,-2,0,-1,0,32.86869812011719,-96.86260223388672,37,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
6863,4,0,1,1,0,0,1,1,2,1,41,4,0,0,0,32.86869812011719,-96.86260223388672,37,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
6864,2,1,3,1,2,2,2,0,2,1,42,0,-1,1,1,32.86869812011719,-96.86260223388672,37,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
6893,2,0,2,1,0,1,1,1,8,1,11,2,-1,1,0,54.32470703125,-2.744293212890625,30,15,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
6894,0,1,3,1,4,1,1,2,9,0,12,-4,0,2,-1,54.32470703125,-2.744293212890625,30,15,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
6895,4,2,1,2,0,0,1,1,11,1,13,4,2,0,1,54.32470703125,-2.744293212890625,30,15,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
6896,0,2,1,2,2,1,1,1,14,0,14,-2,1,0,1,54.32470703125,-2.744293212890625,30,15,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
6897,0,1,3,1,0,0,1,2,8,0,15,0,1,2,-1,54.32470703125,-2.744293212890625,30,15,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
6898,2,2,2,2,2,1,3,2,14,0,16,0,1,-1,0,54.32470703125,-2.744293212890625,30,15,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
6899,4,1,1,2,0,1,2,0,9,1,17,4,0,-1,2,54.32470703125,-2.744293212890625,30,15,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
6902,2,2,1,1,0,0,2,1,7,1,20,2,2,-1,0,54.32470703125,-2.744293212890625,30,15,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
6903,4,2,1,0,2,0,2,1,7,1,21,2,2,-1,-1,54.32470703125,-2.744293212890625,30,15,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
6904,4,2,1,2,4,2,3,0,7,1,22,0,0,-2,2,54.32470703125,-2.744293212890625,30,15,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
6905,2,0,1,0,4,0,2,2,10,0,23,-2,0,-1,-2,54.32470703125,-2.744293212890625,30,15,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
6906,2,2,1,2,0,2,1,1,7,1,24,2,0,0,1,54.32470703125,-2.744293212890625,30,15,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
6907,4,0,2,1,2,1,2,0,7,1,25,2,-1,0,1,54.32470703125,-2.744293212890625,30,15,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
6909,4,0,2,1,2,1,2,1,6,1,27,2,-1,0,0,54.32470703125,-2.744293212890625,30,15,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
6910,2,0,3,0,4,0,1,0,8,0,28,-2,0,2,0,54.32470703125,-2.744293212890625,30,15,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
6911,0,0,3,0,0,2,2,0,8,1,29,0,-2,1,0,54.32470703125,-2.744293212890625,30,15,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
6912,0,2,3,2,0,0,1,1,87,0,30,0,2,2,1,54.32470703125,-2.744293212890625,30,15,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
6913,0,2,3,1,4,2,2,0,9,0,31,-4,0,1,1,54.32470703125,-2.744293212890625,30,15,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
6914,2,0,2,1,2,1,2,0,7,1,32,0,-1,0,1,54.32470703125,-2.744293212890625,30,15,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
6892,2,1,1,1,4,1,2,1,8,0,10,-2,0,-1,0,54.32470703125,-2.744293212890625,30,15,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
6891,0,1,3,1,2,0,2,1,9,0,9,-2,1,1,0,54.32470703125,-2.744293212890625,30,15,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
6890,0,2,3,1,0,1,1,1,9,0,8,0,1,2,0,54.32470703125,-2.744293212890625,30,15,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
6888,2,0,1,1,2,1,2,0,14,1,6,0,-1,-1,1,54.32470703125,-2.744293212890625,30,15,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
6865,2,0,3,0,0,2,3,1,2,1,43,2,-2,0,-1,32.86869812011719,-96.86260223388672,37,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
6866,2,0,2,2,0,0,3,1,2,1,44,2,0,-1,1,32.86869812011719,-96.86260223388672,37,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
6867,2,0,2,1,2,2,3,0,2,1,45,0,-2,-1,1,32.86869812011719,-96.86260223388672,37,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
6868,0,2,2,2,0,2,1,0,2,1,46,0,0,1,2,32.86869812011719,-96.86260223388672,37,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
6869,4,1,3,2,2,0,3,2,3,1,47,2,1,0,0,32.86869812011719,-96.86260223388672,37,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
6870,2,1,1,0,2,2,1,0,2,1,48,0,-1,0,0,32.86869812011719,-96.86260223388672,37,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
6871,4,2,3,0,0,2,3,0,2,1,49,4,0,0,0,32.86869812011719,-96.86260223388672,37,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
6872,4,0,2,1,2,0,2,0,2,1,50,2,0,0,1,32.86869812011719,-96.86260223388672,37,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
6873,0,1,3,0,0,1,2,2,2,1,51,0,0,1,-2,32.86869812011719,-96.86260223388672,37,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
6916,0,1,2,1,4,2,3,0,20,0,34,-4,-1,-1,1,54.32470703125,-2.744293212890625,30,15,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
6875,4,1,1,1,0,0,2,1,3,1,53,4,1,-1,0,32.86869812011719,-96.86260223388672,37,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
6877,2,1,3,0,0,2,1,0,2,1,55,2,-1,2,0,32.86869812011719,-96.86260223388672,37,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
6878,2,2,2,2,2,2,3,2,2,1,56,0,0,-1,0,32.86869812011719,-96.86260223388672,37,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
6879,2,1,3,1,0,2,3,0,2,1,57,2,-1,0,1,32.86869812011719,-96.86260223388672,37,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
6880,0,0,2,1,4,1,3,1,2,1,58,-4,-1,-1,0,32.86869812011719,-96.86260223388672,37,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
6882,2,0,3,2,0,0,3,1,44,1,0,2,0,0,1,54.32470703125,-2.744293212890625,30,15,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
6883,2,2,3,1,0,2,1,1,15,1,1,2,0,2,0,54.32470703125,-2.744293212890625,30,15,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
6884,2,2,1,0,0,1,1,0,8,1,2,2,1,0,0,54.32470703125,-2.744293212890625,30,15,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
6885,2,0,3,2,4,1,3,2,12,0,3,-2,-1,0,0,54.32470703125,-2.744293212890625,30,15,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
6887,4,0,1,2,4,2,3,2,11,1,5,0,-2,-2,0,54.32470703125,-2.744293212890625,30,15,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
6876,4,2,1,0,4,2,2,1,2,1,54,0,0,-1,-1,32.86869812011719,-96.86260223388672,37,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
6589,4,2,1,1,4,1,1,1,6,0,7,0,1,0,0,42.11140441894531,-77.94219970703125,35,21,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
6588,4,0,3,1,2,0,3,2,5,1,6,2,0,0,-1,42.11140441894531,-77.94219970703125,35,21,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
6587,0,1,2,0,0,0,3,0,3,0,5,0,1,-1,0,42.11140441894531,-77.94219970703125,35,21,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
6288,4,2,3,0,0,2,1,1,29,0,6,4,0,2,-1,53.42359924316406,-2.3112945556640625,15,23,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
6290,4,0,2,2,0,1,1,1,12,1,8,4,-1,1,1,53.42359924316406,-2.3112945556640625,15,23,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
6291,0,2,2,1,2,2,3,1,19,1,9,-2,0,-1,0,53.42359924316406,-2.3112945556640625,15,23,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
6292,0,2,3,1,2,2,2,2,11,0,10,-2,0,1,-1,53.42359924316406,-2.3112945556640625,15,23,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
6293,2,2,2,2,0,2,2,1,21,1,11,2,0,0,1,53.42359924316406,-2.3112945556640625,15,23,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
6294,0,1,1,1,0,2,1,1,27,1,12,0,-1,0,0,53.42359924316406,-2.3112945556640625,15,23,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
6295,4,2,3,2,0,0,3,0,23,1,13,4,2,0,2,53.42359924316406,-2.3112945556640625,15,23,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
6297,2,1,2,0,4,0,2,2,10,0,15,-2,1,0,-2,53.42359924316406,-2.3112945556640625,15,23,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
6298,0,1,2,2,4,0,1,1,10,0,16,-4,1,1,1,53.42359924316406,-2.3112945556640625,15,23,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
6299,0,1,2,0,2,1,1,2,12,0,17,-2,0,1,-2,53.42359924316406,-2.3112945556640625,15,23,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
6300,4,1,3,2,4,0,2,0,20,0,18,0,1,1,2,53.42359924316406,-2.3112945556640625,15,23,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
